Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,09/02/2016,Tuesday,11/02/2020,European Union (28),All,All,$,5000000,194000000
Exports,2016,10/02/2016,Wednesday,12/02/2020,European Union (28),All,All,$,2000000,196000000
Exports,2016,11/02/2016,Thursday,13/02/2020,European Union (28),All,All,$,14000000,210000000
Exports,2016,12/02/2016,Friday,14/02/2020,European Union (28),All,All,$,15000000,225000000
Exports,2016,13/02/2016,Saturday,15/02/2020,European Union (28),All,All,$,15000000,239000000
Exports,2016,14/02/2016,Sunday,16/02/2020,European Union (28),All,All,$,10000000,250000000
Exports,2016,15/02/2016,Monday,17/02/2020,European Union (28),All,All,$,31000000,281000000
Exports,2016,16/02/2016,Tuesday,18/02/2020,European Union (28),All,All,$,12000000,292000000
Exports,2016,17/02/2016,Wednesday,19/02/2020,European Union (28),All,All,$,11000000,303000000
Exports,2016,18/02/2016,Thursday,20/02/2020,European Union (28),All,All,$,18000000,321000000
Exports,2016,19/02/2016,Friday,21/02/2020,European Union (28),All,All,$,10000000,331000000
Exports,2016,20/02/2016,Saturday,22/02/2020,European Union (28),All,All,$,15000000,346000000
Exports,2016,21/02/2016,Sunday,23/02/2020,European Union (28),All,All,$,13000000,359000000
Exports,2016,22/02/2016,Monday,24/02/2020,European Union (28),All,All,$,23000000,382000000
Exports,2016,23/02/2016,Tuesday,25/02/2020,European Union (28),All,All,$,12000000,393000000
Exports,2016,24/02/2016,Wednesday,26/02/2020,European Union (28),All,All,$,4000000,397000000
Exports,2016,25/02/2016,Thursday,27/02/2020,European Union (28),All,All,$,13000000,410000000
Exports,2016,26/02/2016,Friday,28/02/2020,European Union (28),All,All,$,10000000,420000000
Exports,2016,27/02/2016,Saturday,29/02/2020,European Union (28),All,All,$,17000000,437000000
Exports,2016,28/02/2016,Sunday,01/03/2020,European Union (28),All,All,$,17000000,454000000
Exports,2016,29/02/2016,Monday,02/03/2020,European Union (28),All,All,$,33000000,487000000
Exports,2016,01/03/2016,Tuesday,03/03/2020,European Union (28),All,All,$,12000000,500000000
Exports,2016,02/03/2016,Wednesday,04/03/2020,European Union (28),All,All,$,13000000,513000000
Exports,2016,03/03/2016,Thursday,05/03/2020,European Union (28),All,All,$,19000000,531000000
Exports,2016,04/03/2016,Friday,06/03/2020,European Union (28),All,All,$,20000000,552000000
Exports,2016,05/03/2016,Saturday,07/03/2020,European Union (28),All,All,$,17000000,569000000
Exports,2016,06/03/2016,Sunday,08/03/2020,European Union (28),All,All,$,14000000,583000000
Exports,2016,07/03/2016,Monday,09/03/2020,European Union (28),All,All,$,29000000,612000000
Exports,2016,08/03/2016,Tuesday,10/03/2020,European Union (28),All,All,$,8000000,620000000
Exports,2016,09/03/2016,Wednesday,11/03/2020,European Union (28),All,All,$,4000000,624000000
Exports,2016,10/03/2016,Thursday,12/03/2020,European Union (28),All,All,$,14000000,637000000
Exports,2016,11/03/2016,Friday,13/03/2020,European Union (28),All,All,$,14000000,651000000
Exports,2016,12/03/2016,Saturday,14/03/2020,European Union (28),All,All,$,20000000,671000000
Exports,2016,13/03/2016,Sunday,15/03/2020,European Union (28),All,All,$,13000000,685000000
Exports,2016,14/03/2016,Monday,16/03/2020,European Union (28),All,All,$,36000000,721000000
Exports,2016,15/03/2016,Tuesday,17/03/2020,European Union (28),All,All,$,13000000,734000000
Exports,2016,16/03/2016,Wednesday,18/03/2020,European Union (28),All,All,$,12000000,746000000
Exports,2016,17/03/2016,Thursday,19/03/2020,European Union (28),All,All,$,21000000,767000000
Exports,2016,18/03/2016,Friday,20/03/2020,European Union (28),All,All,$,16000000,783000000
Exports,2016,19/03/2016,Saturday,21/03/2020,European Union (28),All,All,$,17000000,800000000
Exports,2016,20/03/2016,Sunday,22/03/2020,European Union (28),All,All,$,13000000,813000000
Exports,2016,21/03/2016,Monday,23/03/2020,European Union (28),All,All,$,25000000,839000000
Exports,2016,22/03/2016,Tuesday,24/03/2020,European Union (28),All,All,$,7000000,846000000
Exports,2016,23/03/2016,Wednesday,25/03/2020,European Union (28),All,All,$,6000000,852000000
Exports,2016,24/03/2016,Thursday,26/03/2020,European Union (28),All,All,$,17000000,869000000
Exports,2016,25/03/2016,Friday,27/03/2020,European Union (28),All,All,$,17000000,886000000
Exports,2016,26/03/2016,Saturday,28/03/2020,European Union (28),All,All,$,17000000,903000000
Exports,2016,27/03/2016,Sunday,29/03/2020,European Union (28),All,All,$,9000000,912000000
Exports,2016,28/03/2016,Monday,30/03/2020,European Union (28),All,All,$,27000000,939000000
Exports,2016,29/03/2016,Tuesday,31/03/2020,European Union (28),All,All,$,9000000,947000000
Exports,2017,04/02/2017,Saturday,01/02/2020,European Union (28),All,All,$,18000000,18000000
Exports,2017,05/02/2017,Sunday,02/02/2020,European Union (28),All,All,$,9000000,27000000
Exports,2017,06/02/2017,Monday,03/02/2020,European Union (28),All,All,$,20000000,46000000
Exports,2017,07/02/2017,Tuesday,04/02/2020,European Union (28),All,All,$,6000000,52000000
Exports,2017,08/02/2017,Wednesday,05/02/2020,European Union (28),All,All,$,4000000,56000000
Exports,2017,09/02/2017,Thursday,06/02/2020,European Union (28),All,All,$,17000000,73000000
Exports,2017,10/02/2017,Friday,07/02/2020,European Union (28),All,All,$,14000000,87000000
Exports,2017,11/02/2017,Saturday,08/02/2020,European Union (28),All,All,$,17000000,104000000
Exports,2017,12/02/2017,Sunday,09/02/2020,European Union (28),All,All,$,8000000,112000000
Exports,2017,13/02/2017,Monday,10/02/2020,European Union (28),All,All,$,18000000,131000000
Exports,2017,14/02/2017,Tuesday,11/02/2020,European Union (28),All,All,$,8000000,139000000
Exports,2017,15/02/2017,Wednesday,12/02/2020,European Union (28),All,All,$,22000000,161000000
Exports,2017,16/02/2017,Thursday,13/02/2020,European Union (28),All,All,$,18000000,179000000
Exports,2017,17/02/2017,Friday,14/02/2020,European Union (28),All,All,$,18000000,197000000
Exports,2017,18/02/2017,Saturday,15/02/2020,European Union (28),All,All,$,19000000,215000000
Exports,2017,19/02/2017,Sunday,16/02/2020,European Union (28),All,All,$,12000000,227000000
Exports,2017,20/02/2017,Monday,17/02/2020,European Union (28),All,All,$,35000000,262000000
Exports,2017,21/02/2017,Tuesday,18/02/2020,European Union (28),All,All,$,5000000,268000000
Exports,2017,22/02/2017,Wednesday,19/02/2020,European Union (28),All,All,$,4000000,272000000
Exports,2017,23/02/2017,Thursday,20/02/2020,European Union (28),All,All,$,14000000,286000000
Exports,2017,24/02/2017,Friday,21/02/2020,European Union (28),All,All,$,18000000,304000000
Exports,2017,25/02/2017,Saturday,22/02/2020,European Union (28),All,All,$,21000000,325000000
Exports,2017,26/02/2017,Sunday,23/02/2020,European Union (28),All,All,$,6000000,331000000
Exports,2017,27/02/2017,Monday,24/02/2020,European Union (28),All,All,$,26000000,357000000
Exports,2017,28/02/2017,Tuesday,25/02/2020,European Union (28),All,All,$,9000000,366000000
Exports,2017,01/03/2017,Wednesday,26/02/2020,European Union (28),All,All,$,15000000,382000000
Exports,2017,02/03/2017,Thursday,27/02/2020,European Union (28),All,All,$,14000000,395000000
Exports,2017,03/03/2017,Friday,28/02/2020,European Union (28),All,All,$,10000000,405000000
Exports,2017,04/03/2017,Saturday,29/02/2020,European Union (28),All,All,$,15000000,420000000
Exports,2017,05/03/2017,Sunday,01/03/2020,European Union (28),All,All,$,14000000,434000000
Exports,2017,06/03/2017,Monday,02/03/2020,European Union (28),All,All,$,25000000,459000000
Exports,2017,07/03/2017,Tuesday,03/03/2020,European Union (28),All,All,$,7000000,466000000
Exports,2017,08/03/2017,Wednesday,04/03/2020,European Union (28),All,All,$,7000000,473000000
Exports,2017,09/03/2017,Thursday,05/03/2020,European Union (28),All,All,$,16000000,489000000
Exports,2017,10/03/2017,Friday,06/03/2020,European Union (28),All,All,$,14000000,503000000
Exports,2017,11/03/2017,Saturday,07/03/2020,European Union (28),All,All,$,15000000,518000000
Exports,2017,12/03/2017,Sunday,08/03/2020,European Union (28),All,All,$,10000000,528000000
Exports,2017,13/03/2017,Monday,09/03/2020,European Union (28),All,All,$,29000000,558000000
Exports,2017,14/03/2017,Tuesday,10/03/2020,European Union (28),All,All,$,8000000,566000000
Exports,2017,15/03/2017,Wednesday,11/03/2020,European Union (28),All,All,$,15000000,581000000
Exports,2017,16/03/2017,Thursday,12/03/2020,European Union (28),All,All,$,22000000,602000000
Exports,2017,17/03/2017,Friday,13/03/2020,European Union (28),All,All,$,17000000,619000000
Exports,2017,18/03/2017,Saturday,14/03/2020,European Union (28),All,All,$,17000000,636000000
Exports,2017,19/03/2017,Sunday,15/03/2020,European Union (28),All,All,$,11000000,648000000
Exports,2017,20/03/2017,Monday,16/03/2020,European Union (28),All,All,$,29000000,677000000
Exports,2017,21/03/2017,Tuesday,17/03/2020,European Union (28),All,All,$,6000000,683000000
Exports,2017,22/03/2017,Wednesday,18/03/2020,European Union (28),All,All,$,3000000,685000000
Exports,2017,23/03/2017,Thursday,19/03/2020,European Union (28),All,All,$,13000000,698000000
Exports,2017,24/03/2017,Friday,20/03/2020,European Union (28),All,All,$,10000000,708000000
Exports,2017,25/03/2017,Saturday,21/03/2020,European Union (28),All,All,$,22000000,729000000
Exports,2017,26/03/2017,Sunday,22/03/2020,European Union (28),All,All,$,17000000,747000000
Exports,2017,27/03/2017,Monday,23/03/2020,European Union (28),All,All,$,43000000,789000000
Exports,2017,28/03/2017,Tuesday,24/03/2020,European Union (28),All,All,$,10000000,799000000
Exports,2017,29/03/2017,Wednesday,25/03/2020,European Union (28),All,All,$,18000000,817000000
Exports,2017,30/03/2017,Thursday,26/03/2020,European Union (28),All,All,$,22000000,839000000
Exports,2017,31/03/2017,Friday,27/03/2020,European Union (28),All,All,$,19000000,858000000
Exports,2017,01/04/2017,Saturday,28/03/2020,European Union (28),All,All,$,25000000,883000000
Exports,2017,02/04/2017,Sunday,29/03/2020,European Union (28),All,All,$,9000000,892000000
Exports,2017,03/04/2017,Monday,30/03/2020,European Union (28),All,All,$,40000000,932000000
Exports,2017,04/04/2017,Tuesday,31/03/2020,European Union (28),All,All,$,8000000,941000000
Exports,2018,03/02/2018,Saturday,01/02/2020,European Union (28),All,All,$,12000000,12000000
Exports,2018,04/02/2018,Sunday,02/02/2020,European Union (28),All,All,$,16000000,28000000
Exports,2018,05/02/2018,Monday,03/02/2020,European Union (28),All,All,$,26000000,54000000
Exports,2018,06/02/2018,Tuesday,04/02/2020,European Union (28),All,All,$,12000000,66000000
Exports,2018,07/02/2018,Wednesday,05/02/2020,European Union (28),All,All,$,3000000,69000000
Exports,2018,08/02/2018,Thursday,06/02/2020,European Union (28),All,All,$,16000000,85000000
Exports,2018,09/02/2018,Friday,07/02/2020,European Union (28),All,All,$,35000000,120000000
Exports,2018,10/02/2018,Saturday,08/02/2020,European Union (28),All,All,$,8000000,128000000
Exports,2018,11/02/2018,Sunday,09/02/2020,European Union (28),All,All,$,7000000,136000000
Exports,2018,12/02/2018,Monday,10/02/2020,European Union (28),All,All,$,27000000,162000000
Exports,2018,13/02/2018,Tuesday,11/02/2020,European Union (28),All,All,$,11000000,173000000
Exports,2018,14/02/2018,Wednesday,12/02/2020,European Union (28),All,All,$,2000000,175000000
Exports,2018,15/02/2018,Thursday,13/02/2020,European Union (28),All,All,$,15000000,190000000
Exports,2018,16/02/2018,Friday,14/02/2020,European Union (28),All,All,$,20000000,211000000
Exports,2018,17/02/2018,Saturday,15/02/2020,European Union (28),All,All,$,9000000,220000000
Exports,2018,18/02/2018,Sunday,16/02/2020,European Union (28),All,All,$,7000000,227000000
Exports,2018,19/02/2018,Monday,17/02/2020,European Union (28),All,All,$,23000000,250000000
Exports,2018,20/02/2018,Tuesday,18/02/2020,European Union (28),All,All,$,5000000,255000000
Exports,2018,21/02/2018,Wednesday,19/02/2020,European Union (28),All,All,$,7000000,262000000
Exports,2018,22/02/2018,Thursday,20/02/2020,European Union (28),All,All,$,26000000,288000000
Exports,2018,23/02/2018,Friday,21/02/2020,European Union (28),All,All,$,21000000,309000000
Exports,2018,24/02/2018,Saturday,22/02/2020,European Union (28),All,All,$,14000000,323000000
Exports,2018,25/02/2018,Sunday,23/02/2020,European Union (28),All,All,$,7000000,330000000
Exports,2018,26/02/2018,Monday,24/02/2020,European Union (28),All,All,$,32000000,362000000
Exports,2018,27/02/2018,Tuesday,25/02/2020,European Union (28),All,All,$,14000000,376000000
Exports,2018,28/02/2018,Wednesday,26/02/2020,European Union (28),All,All,$,21000000,397000000
Exports,2018,01/03/2018,Thursday,27/02/2020,European Union (28),All,All,$,16000000,413000000
Exports,2018,02/03/2018,Friday,28/02/2020,European Union (28),All,All,$,21000000,434000000
Exports,2018,03/03/2018,Saturday,29/02/2020,European Union (28),All,All,$,14000000,448000000
Exports,2018,04/03/2018,Sunday,01/03/2020,European Union (28),All,All,$,16000000,464000000
Exports,2018,05/03/2018,Monday,02/03/2020,European Union (28),All,All,$,34000000,498000000
Exports,2018,06/03/2018,Tuesday,03/03/2020,European Union (28),All,All,$,10000000,508000000
Exports,2018,07/03/2018,Wednesday,04/03/2020,European Union (28),All,All,$,7000000,515000000
Exports,2018,08/03/2018,Thursday,05/03/2020,European Union (28),All,All,$,13000000,529000000
Exports,2018,09/03/2018,Friday,06/03/2020,European Union (28),All,All,$,18000000,546000000
Exports,2018,10/03/2018,Saturday,07/03/2020,European Union (28),All,All,$,11000000,557000000
Exports,2018,11/03/2018,Sunday,08/03/2020,European Union (28),All,All,$,15000000,572000000
Exports,2018,12/03/2018,Monday,09/03/2020,European Union (28),All,All,$,39000000,611000000
Exports,2018,13/03/2018,Tuesday,10/03/2020,European Union (28),All,All,$,12000000,623000000
Exports,2018,14/03/2018,Wednesday,11/03/2020,European Union (28),All,All,$,10000000,633000000
Exports,2018,15/03/2018,Thursday,12/03/2020,European Union (28),All,All,$,17000000,650000000
Exports,2018,16/03/2018,Friday,13/03/2020,European Union (28),All,All,$,17000000,667000000
Exports,2018,17/03/2018,Saturday,14/03/2020,European Union (28),All,All,$,11000000,678000000
Exports,2018,18/03/2018,Sunday,15/03/2020,European Union (28),All,All,$,14000000,692000000
Exports,2018,19/03/2018,Monday,16/03/2020,European Union (28),All,All,$,36000000,728000000
Exports,2018,20/03/2018,Tuesday,17/03/2020,European Union (28),All,All,$,5000000,733000000
Exports,2018,21/03/2018,Wednesday,18/03/2020,European Union (28),All,All,$,10000000,743000000
Exports,2018,22/03/2018,Thursday,19/03/2020,European Union (28),All,All,$,26000000,769000000
Exports,2018,23/03/2018,Friday,20/03/2020,European Union (28),All,All,$,15000000,784000000
Exports,2018,24/03/2018,Saturday,21/03/2020,European Union (28),All,All,$,5000000,789000000
Exports,2018,25/03/2018,Sunday,22/03/2020,European Union (28),All,All,$,14000000,804000000
Exports,2018,26/03/2018,Monday,23/03/2020,European Union (28),All,All,$,36000000,840000000
Exports,2018,27/03/2018,Tuesday,24/03/2020,European Union (28),All,All,$,9000000,849000000
Exports,2018,28/03/2018,Wednesday,25/03/2020,European Union (28),All,All,$,16000000,865000000
Exports,2018,29/03/2018,Thursday,26/03/2020,European Union (28),All,All,$,21000000,886000000
Exports,2018,30/03/2018,Friday,27/03/2020,European Union (28),All,All,$,18000000,904000000
Exports,2018,31/03/2018,Saturday,28/03/2020,European Union (28),All,All,$,8000000,912000000
Exports,2018,01/04/2018,Sunday,29/03/2020,European Union (28),All,All,$,14000000,927000000
Exports,2018,02/04/2018,Monday,30/03/2020,European Union (28),All,All,$,27000000,954000000
Exports,2018,03/04/2018,Tuesday,31/03/2020,European Union (28),All,All,$,8000000,962000000
Exports,2019,02/02/2019,Saturday,01/02/2020,European Union (28),All,All,$,14000000,14000000
Exports,2019,03/02/2019,Sunday,02/02/2020,European Union (28),All,All,$,7000000,21000000
Exports,2019,04/02/2019,Monday,03/02/2020,European Union (28),All,All,$,13000000,34000000
Exports,2019,05/02/2019,Tuesday,04/02/2020,European Union (28),All,All,$,36000000,70000000
Exports,2019,06/02/2019,Wednesday,05/02/2020,European Union (28),All,All,$,15000000,85000000
Exports,2019,07/02/2019,Thursday,06/02/2020,European Union (28),All,All,$,16000000,101000000
Exports,2019,08/02/2019,Friday,07/02/2020,European Union (28),All,All,$,8000000,110000000
Exports,2019,09/02/2019,Saturday,08/02/2020,European Union (28),All,All,$,8000000,117000000
Exports,2019,10/02/2019,Sunday,09/02/2020,European Union (28),All,All,$,6000000,123000000
Exports,2019,11/02/2019,Monday,10/02/2020,European Union (28),All,All,$,22000000,145000000
Exports,2019,12/02/2019,Tuesday,11/02/2020,European Union (28),All,All,$,31000000,176000000
Exports,2019,13/02/2019,Wednesday,12/02/2020,European Union (28),All,All,$,14000000,190000000
Exports,2019,14/02/2019,Thursday,13/02/2020,European Union (28),All,All,$,15000000,205000000
Exports,2019,15/02/2019,Friday,14/02/2020,European Union (28),All,All,$,19000000,224000000
Exports,2019,16/02/2019,Saturday,15/02/2020,European Union (28),All,All,$,5000000,230000000
Exports,2019,17/02/2019,Sunday,16/02/2020,European Union (28),All,All,$,9000000,239000000
Exports,2019,18/02/2019,Monday,17/02/2020,European Union (28),All,All,$,15000000,254000000
Exports,2019,19/02/2019,Tuesday,18/02/2020,European Union (28),All,All,$,40000000,293000000
Exports,2019,20/02/2019,Wednesday,19/02/2020,European Union (28),All,All,$,14000000,307000000
Exports,2019,21/02/2019,Thursday,20/02/2020,European Union (28),All,All,$,17000000,324000000
Exports,2019,22/02/2019,Friday,21/02/2020,European Union (28),All,All,$,10000000,334000000
Exports,2019,23/02/2019,Saturday,22/02/2020,European Union (28),All,All,$,12000000,346000000
Exports,2019,24/02/2019,Sunday,23/02/2020,European Union (28),All,All,$,7000000,353000000
Exports,2019,25/02/2019,Monday,24/02/2020,European Union (28),All,All,$,32000000,386000000
Exports,2019,26/02/2019,Tuesday,25/02/2020,European Union (28),All,All,$,31000000,417000000
Exports,2019,27/02/2019,Wednesday,26/02/2020,European Union (28),All,All,$,16000000,432000000
Exports,2019,28/02/2019,Thursday,27/02/2020,European Union (28),All,All,$,28000000,460000000
Exports,2019,01/03/2019,Friday,28/02/2020,European Union (28),All,All,$,13000000,472000000
Exports,2019,02/03/2019,Saturday,29/02/2020,European Union (28),All,All,$,9000000,481000000
Exports,2019,03/03/2019,Sunday,01/03/2020,European Union (28),All,All,$,11000000,492000000
Exports,2019,04/03/2019,Monday,02/03/2020,European Union (28),All,All,$,13000000,506000000
Exports,2019,05/03/2019,Tuesday,03/03/2020,European Union (28),All,All,$,43000000,549000000
Exports,2019,06/03/2019,Wednesday,04/03/2020,European Union (28),All,All,$,11000000,560000000
Exports,2019,07/03/2019,Thursday,05/03/2020,European Union (28),All,All,$,18000000,578000000
Exports,2019,08/03/2019,Friday,06/03/2020,European Union (28),All,All,$,11000000,588000000
Exports,2019,09/03/2019,Saturday,07/03/2020,European Union (28),All,All,$,9000000,597000000
Exports,2019,10/03/2019,Sunday,08/03/2020,European Union (28),All,All,$,14000000,611000000
Exports,2019,11/03/2019,Monday,09/03/2020,European Union (28),All,All,$,31000000,642000000
Exports,2019,12/03/2019,Tuesday,10/03/2020,European Union (28),All,All,$,23000000,664000000
Exports,2019,13/03/2019,Wednesday,11/03/2020,European Union (28),All,All,$,20000000,684000000
